,ID,Post_URL,Img_URL,Likes,Owner,Text,Date
570,B1uRrP_iauX,http://instagram.com/p/B1uRrP_iauX,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/67839417_1375907529223567_405675725006180664_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=dIcogKdniWEAX-lRDxy&oh=ae0057e304daab0dde51bcf874725649&oe=5E94C721,13,4548242948,#cat #catlovers #catlover#straycats #spcasingapore #ilovemycat,29/8/2019 5:39
1,B9fkYPDFw5s,http://instagram.com/p/B9fkYPDFw5s,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/89715382_202233417857787_1218195717596065580_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=RvmA0txYNoUAX_BrKN7&oh=c1262a4b221336064a37eabedf5ff170&oe=5E688E2E,12,7597551613,"Get the jump on plaque, one tooth at a time!  Roger, a 2-year-old Singapore Special adopted from SPCA, gets comfortable with having his teeth brushed. The session is kept short and fun. He gets a treat after every tooth! For some dogs, it might not even be possible to brush 1 tooth at first. In that case, just touch the brush to the tooth and treat.  Good dental hygiene helps keep periodontal disease and the dreaded doggie breath at bay. Infections in the mouth can lead to issues with your dog’s vital organs eg heart, kidney, liver. So start polishing your pooch’s pearly whites today!  #puppylove_sg #petsbehavingwell #positivereinforcement #singaporedogs #positivedogtraining #dogsofinstagram #sgdog  #spcasingapore",9/3/2020 9:13
7,B9bhbGJFL8N,http://instagram.com/p/B9bhbGJFL8N,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/88712935_244786743206472_6338996175187603741_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=a50ia_QHUEwAX-YdTvY&oh=c51f9781907d8d3cc6493c7dc896e2f7&oe=5E95A309,12,268118140,The only risk in volunteering at a dog shelter is falling in love with the <U+0001F436>#spcasingapore,7/3/2020 19:02
45,B80HoCgJqUc,http://instagram.com/p/B80HoCgJqUc,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/84715047_848848688922948_4227253774491751566_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=-MOuKVUCsm8AX-kD18y&oh=2bd5de4e9c53f6a93deaae48423fc5d4&oe=5E8E9EDD,12,18406918267,Stop it! Leave me alone when I am sleeping!! #catsofinstagram #singaporecats #sgcats #asiancats #catsofasia #polydactyl #polydactylcat #polydactylcats #softkitty #catlovers #spcasingapore #browntabby #splooting #splootingkitty #splootingcat  #catslife #catlife #kittylife,21/2/2020 11:47
251,B5cmv3Tnsov,http://instagram.com/p/B5cmv3Tnsov,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/69828205_170135134045616_3568103764267609413_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=2LgnyR8wEzwAX9GmnRl&oh=d304f011be22fb4f217b3d893974e036&oe=5E9386F4,12,7597551613,"The Taxman Cometh! And in this case we roll out the welcome mat! <U+0001F604>  The lovely volunteers from IRAS (Inland Revenue Authority of Singapore) spent the morning with our shelter dogs and puppies. They took Beary the chow mix and Masson, a very energetic adolescent on a long walk. <U+0001F415> <U+0001F429><U+0001F3C3><U+0001F3FB><U+200D><U+2642><U+FE0F><U+0001F3C3><U+0001F3FB><U+200D><U+2640><U+FE0F> The volunteers also spent time with the little puppies in the shelter. <U+0001F436> <U+0001F38A>Thank you IRAS!<U+0001F38A> PS - You might be wondering if it’s the same Beary as in my earlier posts. Yes it’s the same poor misunderstood Beary <U+0001F43B> that myself and a team of trainers have been working on.  Beary is actually a pretty easygoing dog and apart from the grooming aspect, he’s quite low maintenance. He prefers to do his business on grass and will not go indoors if he can help it.  Beary is still waiting for his forever home. If you are looking for a chill companion, do get in touch with the SPCA or myself! . #puppylove_sg #spcasingapore #positivereinforcementtraining #corporatevolunteering #chowchow #singaporechow #singaporechowchows #singaporespecial #dogsofinstagram #inlandrevenueauthorityofsingapore",29/11/2019 19:03
365,B308kGkFqZS,http://instagram.com/p/B308kGkFqZS,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70974399_2442669109309717_3792767638276049218_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Scp_CTCfXUsAX8XzHTB&oh=d032f84a40f5edfecfbc95dfd8d01705&oe=5E90C51C,12,35397259,#winningitems #winner #luckydraw #yay #spca #thankstospca #pawneer #seniordog #dogstagram #instadog #woof #happyprincess #princesslife #meimei #mydarling #lifetimecommitment #familytime #thankyou #spcasingapore,20/10/2019 12:52
377,B3rY6p9gDo0,http://instagram.com/p/B3rY6p9gDo0,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72078752_121177838992924_3348979054024622705_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=30HakKNdIowAX_HyiJb&oh=ae881d8b52f66f6f7dc8c07972dfdbb8&oe=5E95405E,12,7459210356,Time for a haircut. Jiejie says my fur is too thick and the weather these days has been very hot. So bye bye fur. I only look like I am smiling. . #haircut #furcut #youcanthandlethefloof,16/10/2019 19:47
13,B9TTXbgFJUr,http://instagram.com/p/B9TTXbgFJUr,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/89202332_193281401948772_5096724813237267595_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=WGPXgxQrzmoAX9xs9OY&oh=dcaf5908ddce32551b6089f09815d0f2&oe=5E93460B,11,11142255846,When you're trying to sleep and suddenly realize it's already March! Where did the time go? ~ <U+0001F436><U+0001F436>: Toby & Benji (approx. 13-15yrs) . . . #spcasingapore #shihtzucross #terriercross #petcare #singaporepets #singaporespecial #singaporedogs #sgdog #petsitting #petsitter #petcaresg #petcareservices #petservice #dogcare #catcare #petservices #dogwalking #specialneedsdog #dogboarding #petboarding #petlover #doglover #catlover #sgcat #adoptdontshop #petexercise #dogservices #pettips,4/3/2020 14:26
43,B80_1w6hSBF,http://instagram.com/p/B80_1w6hSBF,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/85086080_791337864700059_7487364992290477790_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=081avRu_Pg4AX-Fe7gH&oh=577ebd1cd02bdcd6e6f4dba444004501&oe=5E97B300,11,781833777,Macho doin a cool on a cool day <U+0001F327> . . . . . . #spcasingapore #dogs #shelterdog,21/2/2020 19:58
53,B8uw7H-lpGk,http://instagram.com/p/B8uw7H-lpGk,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/84348984_495654234442263_6146811369868970889_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=9qbtVTeshzYAX__pTG4&oh=3c011d7fe9ee5d4906cdf3499991ebaf&oe=5E8EF3C7,11,268118140,puppy <U+2764><U+FE0F> @SPCA  Though the 2nd one is an oversized pup <U+0001F606>and the 3rd is still learning to be comfortable with humans #spcasingapore,19/2/2020 9:52
88,B8ANxNsnF_S,http://instagram.com/p/B8ANxNsnF_S,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/82000501_181281006284108_5054012220082941238_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=wGGWmHkKkAsAX_KjOH5&oh=b4ae1fb90abe30a4b21a0e5ef9940e1a&oe=5E8EB7BF,11,9224412412,"Nobody knew when exactly I was born ... The only thing I remember was being in cages at the #spcasingapore waiting for someone to take me to my fureva home. Many people came to see me, some had me on their pending list but never was I being taken home. I knew I had to change my tactics! Cute & Cuddly, or so I thought ... Until the right hoomen came and I put it to test!! It worked!! This hoomen override my pending queue and the next thing I knew, I have a HOME, a fureva home... Hoomen took me to the doctor and the doctor said I could have been born sometime in Feb 7. Fast forward 5years later, here I am, anticipating my birthday with a family of my own!!! Love ... Love ... Love! #babygirl #peaches #theiceage #rescuecat #adoptdontshop #givethemachance #alllifematters #birthdayweek #happyfifth #iamfive #balloffury #fierce #softieinside #cuteandcuddly #mugshot #adoptionphoto #throwbackpic #<U+0001F63B>",1/2/2020 8:00
208,B59JuxHgZXj,http://instagram.com/p/B59JuxHgZXj,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75160873_755492754954042_8107777458116069396_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=ZwJaFekny8AAX-JqsG7&oh=5268ff9719ba691fb0c68cfe8e8f202b&oe=5E908D31,11,12097721694,May you find a furrever home soon... <U+2764><U+FE0F> #communitycatssg #communitycats #rescuednotdamaged #singaporecats #sgcats #catsofsg #catssg #breeddontmatter #spcasingapore #catsofsingapura #supportadoptionsg #adoptdontshop,12/12/2019 10:24
326,B4RnBReFx55,http://instagram.com/p/B4RnBReFx55,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71928927_457196051587047_6763654586863875221_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=b7oLGt2zf1UAX-we_Rq&oh=09314399638155657223e16d14808cef&oe=5E688021,11,17581914571,Brox learns to sit in 3 minutes. Dogs don’t speak our language. And the best way to communicate with them is through body language. #dogshelter #spcasingapore #adoptdontshop #singaporespecial #singaporespecialclub #sgdogs #iaabcpets #behaviourjunkie #dogsbehavingwell #trainwithoutpain #dogsheltersingapore #sganimalwelfare,31/10/2019 16:19
422,B3UIptPhRAj,http://instagram.com/p/B3UIptPhRAj,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/72665559_913403509041572_488896022575584990_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=g0BPeLYS13oAX-nXOp5&oh=e80db40dda45d266efe1fdf136dcd97f&oe=5E8E3D7A,11,7459210356,Come on! Exercise and play are important parts of the day! <3 . #playtime #fetch #toy,7/10/2019 19:03
483,B2v7Ms8hNGo,http://instagram.com/p/B2v7Ms8hNGo,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69277452_464789000782518_8559575438653937544_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=fn_SSE0W9F0AX8gf15t&oh=842113d9bd73a68f92ffbc5b0483f1ca&oe=5E6875FF,11,44585333,omg... flute and aakif really too much ah... so shiok ah on my bed!!!!!!!! <U+0001F612><U+0001F612><U+0001F612> #aakifamshar #mrflute #flutethesealion #spcasingapore #catsofinstagram,23/9/2019 17:33
587,B1olgEZAGZj,http://instagram.com/p/B1olgEZAGZj,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/67498573_138573600710731_2699701819559441738_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=sbf0aXXjl1UAX9uWdNr&oh=fc11e28fe3b7ca2f38d4de53a2bcf55b&oe=5E93EBFD,11,9373844700,What a day <U+0001F623>,27/8/2019 0:37
287,B415O8lB-hw,http://instagram.com/p/B415O8lB-hw,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73480750_271759193780027_6113314211918280849_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5YsRLCV-NbUAX9x6ZIg&oh=d9c99fd35aeed4085809088de519ab84&oe=5E9898BB,10,781833777,Sleepy times  #cats #spcasingapore #sleepycat,14/11/2019 18:14
302,B4nGrztl3xJ,http://instagram.com/p/B4nGrztl3xJ,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/73207867_1387730908017543_600550399577073732_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=ZzGi0IkmU7QAX-mSXZN&oh=4cc314f3242d7649e1099dbacb379655&oe=5E8DD7BF,10,7459210356,<U+6211><U+662F><U+5C0F><U+8089><U+5305>. . I'm a little meat bun. . #<U+8089><U+5305> #meatbun #bao,9/11/2019 0:23
384,B3mHw5fBAN8,http://instagram.com/p/B3mHw5fBAN8,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70328114_675692109589100_5697998606254934829_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=8VkBU4F8PUcAX9dxOx4&oh=f9c7f8572aeec22a055483e594d7f67b&oe=5E951087,10,781833777,Much smiles  #spcasingapore #dog #socks #smiles #sunny,14/10/2019 18:41
390,B3hft4spVVe,http://instagram.com/p/B3hft4spVVe,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/71102169_422155461672917_6478760553363920601_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=cWMtPgAMoOkAX9A0l7u&oh=3ae9cbabcc6a35dde298a9ff02bc4754&oe=5E68912A,10,14772357848,"Tips: . - Be the one to remove the muzzle first rather than let your dog back out of it - Occasionally go back to easier steps so that you don’t keep making it harder and harder for your dog - Using some kind of wet food to treat makes it easier, albeit messier. Here we’re using cooked salmon. - It’s a bit easier to do this with a dog in stand position rather than sit. .  @muzzle_up_project #dogtraining #muzzleupproject #sonya6000 #dogsofsingapore #forcefreetraining #forcefree #dog #dogs #singaporedogs #spcasingapore #adoptdontshop #mongrel #positivereinforcement #mongrelsofinstagram #dogstagram #muttsofinstagram #mutt #singapawrean #singaporespecial #rescuedog #rescuedogsofinstagram #shelterdog #shelterdogsofinstagram  #dogsofliverpool #dogsofengland #dogsofbritain #liverpooldogs #liverpoolpets",12/10/2019 23:41
429,B3RyB6LFOsb,http://instagram.com/p/B3RyB6LFOsb,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/70498784_204317467252494_1377857002366706790_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=JB6kJQNU5_0AX_cY2rL&oh=851debceb55526e97de84e79424761d0&oe=5E9AA161,10,12007707915,Thank you SPCA for the Paw-neer Package! I got to meet a few other seniors like me too <U+0001F62C> #spcasingapore . . . . . #dogsofinstagram #singaporedog #minischnauzer #minischnauzersofinstagram #petsmagazinesg #dogsofinstagramsg #clubpetssg #schnauzersofinstagram #schnauzer_lovers #schnauzer #sgdogs #sgdoglover #sgpets #sgpetstagram,6/10/2019 21:07
431,B3RuESPJF5Z,http://instagram.com/p/B3RuESPJF5Z,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/73015695_925361221179987_257424556195485179_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=PZWjcQ-5uKQAX_jBBgQ&oh=54250adecd8e49aa3b07353fd6302913&oe=5E9625E8,10,7389202382,#cocoaandmerlin out to #singaporespca #spcasingapore organised #worldanimalday #spcaworldanimalday at #starvista to collect Merlin’s #pawneergeneration #goodiebag for being a #<U+30B7><U+30CB><U+30A2><U+72AC> #<U+30B7><U+30CB><U+30A2><U+72AC>10<U+6B73> #seniordog #seniordogs #seniordogsrule #seniordogsofinstagram,6/10/2019 20:32
477,B2zHi-lh5E0,http://instagram.com/p/B2zHi-lh5E0,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/70803001_161687208246210_1984271661984420220_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=05ppMza7pHIAX9Ly-d1&oh=448e750f2dc3f966fae6b4f3125c718d&oe=5E953CF7,10,7459210356,Am sad. Jie jie @colourspinner came to play and then went away. When are you coming back to play with me again? . #sad #saddoggie #puddle #potato,24/9/2019 23:18
168,B6rVrnkAov8,http://instagram.com/p/B6rVrnkAov8,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/79387253_531681797419744_3514928515924147196_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=Bvnj1J3VpDMAX84RU5K&oh=3c2698b67850801a70db53c7df75956b&oe=5E973C64,9,14521120175,Such a grown up now... #cat #catsofinstagram #catsagram #cats_of_world #catsofsingapore #catsofsg #spca #spcasg #spcaadoption #spcasingapore #adoptnotshop #tabbycat #tabbycatsofinstagram #tabbysofinstagram  #tabbykittens #tabbycatworlddomination,30/12/2019 8:53
182,B6djE6MnMXS,http://instagram.com/p/B6djE6MnMXS,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/75640826_2476461842464065_94475833604857631_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=U7xe6Hn0Z_IAX9NJKaP&oh=04e4458383ab8c06a7a667c86f0db17b&oe=5E68AE8A,9,343684731,"Christmas is about sharing and giving to others that need our help.  Thousands of streets dogs and cats roam and lives in harsh conditions of hunger, cold and danger.  #throwback of our visit to @spcasingapore giving the volunteers and caregivers a pampering nails session and understand the work they do..From Dog walking, raising funds, rehoming and adoption.  It takes lots of love, passion to take on this extraordinary task.  MERRY CHRISTMAS Everyone!!! Hugs <U+2764>Kisses @nailztreats",25/12/2019 0:21
482,B2wfIEoBFtG,http://instagram.com/p/B2wfIEoBFtG,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/69975870_2364319667155293_6244629530850016946_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=2lY5oT0MQVEAX_SATYe&oh=be283355ec3e222246ac18f59e7341de&oe=5E93BDF6,9,44585333,when u have a special need cat... its just like having a newborn baby... the same exact feeling <U+0001F602> <U+0001F602> <U+0001F602> <U+0001F602> #mrflute #flutethesealion #spcasingapore #catsofinstagram #adamamshar,23/9/2019 22:47
21,B9L87erheTT,http://instagram.com/p/B9L87erheTT,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/83887021_789577001450681_4777274139038169772_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=8zRQMgYMT-wAX8hQ1LN&oh=10da7f2beac735348749371dda9c9027&oe=5E9160E3,8,781833777,Busy day and apparently thats a comfortable position <U+0001F63C> . . . . . . #spcasingapore #sheltercats,1/3/2020 17:55
36,B86AJ7In-Ql,http://instagram.com/p/B86AJ7In-Ql,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/85241369_214400956278491_2782612704431052629_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=4wEinqPUOPoAX-tfZjA&oh=0f11aad60e7f6c3356a04b6fba1bf580&oe=5E68ABE9,8,2274967577,"3-mth old  playful, pretty Ms Tofu. #catsofinstagram  #ilovecats #localcat #adoptdontshop #spcasingapore #kittens #cats_of_instagram #catsofinstagram",23/2/2020 18:37
39,B85eKOypvJa,http://instagram.com/p/B85eKOypvJa,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/84251758_518649742361519_7904073889545038616_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Pv9BisMxfwMAX_DNXoe&oh=de802a933e77b6a15e3058e6b65ff95a&oe=5E9185B7,8,3629594,"A pathetic excuse for a human being . . A man had the dog strapped a leash. For reasons unknown, he lifts up the dog using the leash and swings it around. Multiple times. *edit* . ~1.05pm @sunteccity . . #spcasingapore #animalabuser #abuse #dog #hungbytheleash #noose #sunteccity #pickonsomeoneyourownsize",23/2/2020 13:40
102,B7xHvDKhzqz,http://instagram.com/p/B7xHvDKhzqz,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/82461613_227603188265361_7446208486929478500_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=VaecBqS-ZrkAX8LLdwg&oh=8c082bee4b3e3acbfa3e372b581b089e&oe=5E974D14,8,781833777,<U+0001F415> . . . . . #spcasingapore #dogs,26/1/2020 11:18
124,B7SmLswhMxo,http://instagram.com/p/B7SmLswhMxo,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/81633122_196183494840533_8158664494870647507_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=kP52LFJKCJIAX9DK0W9&oh=2654f707b4ab08dd3a14d056d182360e&oe=5E8FE913,8,781833777,Late post of doggos . . . . . #spcasingapore #dogs #socks,14/1/2020 14:48
286,B42LZiNnqWt,http://instagram.com/p/B42LZiNnqWt,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/75472305_113764943192137_202829085507950722_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=iL6lDh4atEMAX_h4gM8&oh=50cc4315d303b0b59a0f786c9cebae7d&oe=5E9494C4,8,5479629849,"Keep your furry companion close to your heart with our lovely hand-painted pet pendants <U+0001F496> Proudly supporting SPCA with our adorable Animal Kingdom Collection, a portion of the proceeds will be donated to provide animal welfare services to communities!  Comes in 18KT gold and gold-plated. Priced at $1,280 and $680 respectively.  #Carat55 #Carat55xGabriellaRivalta #GabriellaRivalta #TuxForTails #SPCA #SPCASingapore",14/11/2019 20:52
447,B3MfZt-FpMu,http://instagram.com/p/B3MfZt-FpMu,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/72078322_416757399236265_3498257333670078693_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=BWi2DLbKgHUAX-DurAw&oh=467f8b5f775505cbfe989df27d31e780&oe=5E92258F,8,268118140,"Maybe if I look cute, she might give me more pets and treats<U+0001F436> #spcasingapore",4/10/2019 19:48
524,B2NnuhsnN9j,http://instagram.com/p/B2NnuhsnN9j,https://scontent-xsp1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/69099374_393069038271039_2893460192121672144_n.jpg?_nc_ht=scontent-xsp1-1.cdninstagram.com&_nc_cat=103&_nc_ohc=8gAmzTUvt28AX91-eT7&oh=15e1a1b939ce36cc265f947f60b18b04&oe=5E8DAA40,8,6232000651,#donatedtospca #spca #spcasingapore #catcondo #catscratchingpost #hopethecatslikeit #reducereuserecycle,10/9/2019 9:48
